plotname,numpols,ttd,numtips,numnodes,collessmet,sackinmet,gamma,mntd,mpd
790549,0,10027.9844801703,27,26,0.301576136037097,0.180049456458799,-3.9306310866447,249.107727333333,525.849639988604
790550,0,9105.40527771914,19,18,1.32938727823561,1.00978384360737,-3.66811279785725,318.574324894737,509.736293614035
790551,0,7814.07761186507,15,14,0.607881319457735,0.363542013542013,-4.02008610717847,378.703451466667,530.128172990476
790552,0,9995.54577422416,22,21,1.07034361265617,0.754737135929087,-3.41460533601823,275.360264454545,516.612215532468
790553,0,9804.36001913436,15,14,-0.258785347208932,-0.236457986457987,-3.11640632899221,303.279782533333,521.409898647619
790554,1,12255.5107876586,17,15,0.812129941209611,0.473836131189073,-2.57224408397277,278.618917647059,465.770505176471
790555,1,6339.43536661088,11,9,0.445308975034302,0.232972582972583,-3.25270696206357,362.008489545455,494.318957709091
790556,1,10590.9515443112,28,26,1.81944129609903,1.32422935063869,-4.01418853605808,262.281282571429,515.911403888889
790557,1,10710.0822497141,26,24,1.93475805946154,1.44500672141606,-3.31363548163463,265.454718538462,472.614937147692
790558,0,16224.3540952659,21,20,1.73807574950319,1.23309211428406,-2.4259905999362,251.877611714286,474.981207590476
790559,1,7915.20933725208,17,15,1.51801229415079,1.17971848413025,-4.11684162121266,372.633071470588,498.485395588235
790560,1,11754.5162135654,28,26,2.49801272467046,1.85994363635298,-3.51114597970281,279.788274107143,508.419576164021
790561,1,11446.4935472951,24,22,1.72954435687867,1.32308364449299,-3.70038709556539,277.451118708333,493.309538
790562,2,10104.9799825319,27,24,0.523798358259319,0.476345752755095,-3.69154314293259,260.165166962963,525.288321367521
790563,0,9486.02473807335,23,22,1.32826339158732,1.00967784739154,-4.20486523710612,321.203357869565,530.349895826087
790564,0,8573.51042979874,17,16,0.753306411797847,0.415012601777308,-4.11608748724025,348.513331588235,541.677476470588
790565,1,11450.4206667916,23,21,0.328263391587317,0.357503934348058,-2.98145988482736,232.815971565217,468.984434363636
790566,1,8418.19216306513,32,30,1.68144561776022,1.41425960912696,-4.43062149364881,280.70321115625,514.146228814516
790567,0,8756.76939457655,26,25,0.550142674846155,0.521929798339141,-3.86730535583634,258.451765230769,513.960204996923
790568,0,9408.46212963719,15,14,0.407881319457735,0.296875346875347,-2.99802023185285,298.888081333333,489.632426038095
790569,0,9044.03671070235,30,29,1.68140080556446,1.37669240482588,-3.99487468725484,270.4743649,508.730707944828
790570,0,7366.55842846673,24,23,1.562877690212,1.15641697782632,-4.78818580607637,346.803611416667,528.275842094203
790571,1,7038.59223057184,17,15,0.459188764739023,0.356189072365543,-3.74977918528779,314.374096764706,476.641524014706
790572,0,13049.9796960078,19,18,0.224124120340873,0.00978384360737332,-2.57943145561441,241.993395,484.973238304094
790573,2,12385.1495637166,19,16,1.06622938349877,0.746625948870531,-2.59212273392518,272.773846736842,459.997097321637
790574,1,12516.8847061532,21,19,1.26188527331271,0.852139733331684,-3.4437562887126,286.730619666667,509.453558457143
790575,1,15015.7569925167,24,22,2.39621102354533,1.65641697782632,-3.24850240088134,270.986249166667,498.261921981884
790576,1,11054.8177155912,20,18,1.27019924700595,1.15452068571264,-3.06386897068729,279.6654723,484.238832247368
790577,1,10539.8394341086,24,22,1.60454435687867,1.19808364449299,-4.50357715817242,316.407325,505.132281431159
790578,1,12571.0226087554,22,20,0.888525430837992,0.754737135929087,-3.16391729294843,268.584931818182,496.735400839827
790579,1,12754.4539141591,18,16,0.781115318219336,0.565339399162929,-2.62087191402677,270.958139888889,458.953194660131
790580,0,10684.8122757763,21,20,1.40474241616986,0.994996876188827,-3.47536480152651,295.230583761905,508.668876857143
790581,0,8555.10834705742,26,25,0.665527290230771,0.483468259877602,-4.63629260277927,311.179302384615,526.559831861538
790582,1,13202.8160121263,20,18,0.970199247005954,0.654520685712636,-3.16286207374699,313.66918325,502.2666625
790583,2,14736.685186441,20,17,0.820199247005954,0.404520685712636,-2.82462701505645,250.13169695,478.539276852632
790584,0,7093.31537512981,10,9,1.2133464275659,0.742063492063492,-3.30864264153794,436.3964447,532.902177711111
790585,2,10314.4924656662,24,21,0.937877690211999,0.78141697782632,-3.58406960864133,274.507146416667,511.525958634058
790586,1,11284.1151512394,17,15,1.57683582356255,1.35618907236554,-2.75421541425721,298.633144176471,502.668069088235
790587,2,11595.88017285,27,24,1.37565021011117,1.1800494564588,-2.82144719095089,242.153495740741,487.681661168091
790588,0,8469.62570407084,19,18,0.908334646656663,0.7992575278179,-3.33408119494676,291.683211947368,498.43478574269
790589,1,11359.1117435575,23,21,1.8500025220221,1.44446045608719,-3.02363357274067,267.699910304348,477.33302912253
790590,2,12094.4500182253,23,20,1.54565469593514,1.31402567347849,-2.92798099718304,279.11695173913,491.649081754941
790591,1,11406.6443776505,16,14,0.843342798320164,0.738542013542014,-3.01408677154836,308.2784184375,495.20303515
790592,1,12011.7769358895,17,15,1.22389464709196,1.00324789589495,-2.20239433818593,254.864788352941,457.440846352941
790594,2,12857.9762487732,27,23,1.67194650640747,1.25412353053287,-2.66324683713911,222.400506,489.309626877493
790595,2,12468.6120162632,20,17,1.97019924700595,1.45452068571264,-2.99075216560523,302.10246905,486.917959621053
790596,2,9716.68918162692,20,17,1.12019924700595,0.904520685712636,-3.34493079028594,296.4499123,480.0113631
790597,1,15573.7511170799,11,9,-0.827418297692971,-0.494300144300145,-2.62885487461016,315.901227090909,497.723323272727
790598,0,4660.87360302318,11,10,-0.372872843147516,-0.221572871572872,-3.77320148533001,378.263599909091,516.738740036364
790599,1,7513.44517381419,15,13,1.00788131945773,0.763542013542013,-3.85426801875263,367.865300733333,525.719832171429
790620,1,10062.8520102623,24,21,-0.0204556431213341,-0.0935830221736798,-4.91730600218982,323.250672208333,515.895651619565
790633,0,12142.1025964475,11,10,-0.00923647951115262,0.142063492063492,-2.66707290978294,362.264079181818,544.817148727273
790634,2,12718.9502502703,24,21,1.10454435687867,0.864750311159654,-3.82493918328019,282.8937995,535.796066478261
790635,2,17894.7686107076,16,13,0.968342798320164,0.863542013542014,-2.62066966833418,321.672317375,521.87148015
790636,1,9325.22022407659,21,17,0.452361463788903,0.423568304760255,-4.71262405702392,346.509585666667,528.897902333333
790637,1,10776.7061314886,20,17,0.820199247005954,0.704520685712636,-4.39171347548823,362.09198395,549.094230889474
790638,1,12458.8719479794,22,19,0.888525430837992,0.754737135929087,-3.56750438396552,292.868892772727,519.248124164502
790639,2,13050.1086322335,25,21,0.337055695691745,0.408083644492987,-4.01105618619268,296.00615132,544.178088666667
790650,1,10808.4012327902,30,28,0.981400805564456,0.810025738159218,-3.50855028295541,246.930769666667,527.144676903448
790651,1,10392.6823733586,24,22,0.354544356878666,0.364750311159654,-3.51644092915596,260.730300541667,528.242099210145
790652,1,8176.78110434581,31,28,1.26258947736512,1.07454186719148,-4.82910716863243,288.395417064516,527.029028090323
790653,3,10792.8136020383,37,33,0.613121716023829,0.48871944424856,-3.78853574731536,218.923738864865,520.281336222222
790654,0,10174.375077512,21,20,0.499980511407951,0.375949257141208,-3.00431275640306,247.79232252381,519.929932419048
790655,3,10229.6537314355,48,42,0.661397176318721,0.499072316538429,-5.30800818385787,231.3519050625,521.299746640071
790656,0,9205.02143724612,24,23,0.729544356878666,0.573083644492987,-4.2703398346321,315.273497125,528.223430536232
790657,2,9427.42772003147,40,37,1.30205206644601,1.16791392212725,-4.0252667172438,235.88598365,524.578401442308
790658,0,10382.7389118797,28,27,0.783727010384741,0.788515064924407,-3.39960636033717,247.192311428571,526.222938145503
790659,0,12489.4203045696,12,11,-0.618975129228055,-0.28975468975469,-2.42692144695416,277.515139666667,519.476035757576
790660,0,9275.48673141026,25,24,0.257055695691745,0.168083644492987,-4.02354563893038,259.1181956,536.176700333333
790661,2,14160.305912482,18,15,1.00333754044156,0.67645051027404,-1.87632490909241,255.262834722222,451.434183895425
790662,1,11047.5131265241,23,21,1.19782860897862,0.792286543043711,-3.32351929133306,270.053298695652,499.701599889328
790663,2,11505.5085846283,24,21,1.85454435687867,1.36475031115965,-3.47753310842908,302.973149666667,492.186524246377
790664,0,10829.7190929216,19,18,0.592545172972452,0.378204896238952,-2.83396052688956,257.669974368421,521.827026736842
790665,0,10841.1953956066,28,27,0.319441296099027,0.18137220778155,-3.45835806432447,217.27959975,526.241827171958
790666,0,11272.0561951624,14,13,0.61973133380183,0.354018204018204,-2.53959535264822,290.453022285714,530.696460835165
790667,1,10694.1674124153,28,25,0.819441296099027,0.752800779210121,-3.82324336352128,263.883775321429,523.997556793651
790668,0,9630.59132652933,30,29,1.18140080556446,0.943359071492551,-4.2892664036846,272.4558932,532.250516795402
790669,0,9040.22812725918,24,23,0.896211023545333,0.739750311159654,-4.0538672575364,302.198726416667,532.519123992754
790670,0,10683.0385229703,26,25,0.0116811363846168,0.137314413723756,-2.95426629326117,211.262238115385,523.26903124
790671,0,7895.71772673342,16,15,0.843342798320164,0.613542013542014,-3.92015685520922,365.0607109375,520.621181033333
790672,0,7556.5135047746,27,26,1.7089835434445,1.21708649349584,-5.13792682228866,335.190080592593,526.032893481481
790673,0,10402.8978459212,19,18,1.06622938349877,0.851889106765268,-3.07969663570027,291.601472315789,528.149218409357
790674,0,7687.51728185866,14,13,0.476874190944687,0.211161061161061,-3.36246518964371,329.902769357143,501.316322384615
790675,0,7452.70430532523,12,11,0.297691537438611,0.126911976911977,-3.36644157366691,359.79465025,507.744632651515
790676,1,12199.2279267596,19,17,0.0662293834987681,0.0624154225547417,-3.08150136221235,278.530840894737,517.767570023392
790677,0,11231.5164299561,18,17,0.170004207108225,-0.0457717119481826,-2.55638698027325,231.705820277778,503.059143679739
790699,0,9704.30974056199,31,30,2.55291205801028,1.91325154461083,-4.41868073867413,293.857600096774,508.321187316129
790700,1,12334.7966649695,22,20,0.979434521747083,0.754737135929087,-3.40767565209909,307.142012454545,528.480628757576
790702,2,10667.7117591636,28,25,0.426584153241884,0.574229350638693,-4.41739411263232,314.176039964286,530.148548544974
790703,0,6589.64261091454,10,9,0.713346427565899,0.442063492063492,-3.4613282351446,446.6500851,547.748695911111
790704,0,10248.568417257,19,18,0.960966225604031,0.641362790975794,-2.8435547326666,276.253450947368,486.815678011696
790705,0,6187.69673823038,17,16,0.0474240588566701,0.0620714253067196,-4.13059820015444,333.044512117647,500.113057294118
790706,2,8118.00615225598,39,36,1.63185705391748,1.15958058879392,-5.83858403224483,291.517787923077,534.023025036437
790707,0,8849.56001262687,24,23,1.64621102354533,1.23975031115965,-4.52819581213118,320.683824833333,518.483597431159
790708,0,9496.92147930522,19,18,1.22412412034087,0.904520685712636,-3.98236144063115,317.690262421053,510.972874818713
790709,0,9962.01030519255,12,11,0.131024870771945,-0.0397546897546898,-3.245231493921,342.346379166667,525.318690242424
790710,0,12316.4319893479,19,18,2.27675569928824,1.64136279097579,-3.06891326008762,321.223822421053,502.780486865497
790711,1,8099.94001752441,23,21,1.67608947854384,1.61837349956545,-4.17711400112718,308.088064434783,498.77544172332
790712,0,13622.7932440784,11,10,1.26349079321612,0.869336219336219,-2.18576758277346,332.687956818182,481.887972909091
790713,0,11180.1198463306,34,33,1.61898276064967,1.26358001910913,-3.14570272155597,228.138475147059,513.570207229947
790714,0,7622.27504154571,23,22,0.197828608978622,-0.0338004134780285,-4.0590619428294,269.657659956522,505.511117241107
790715,4,10864.2944500183,40,35,1.85205206644601,1.41791392212725,-4.34668821798793,246.40565525,499.999558976923
790716,0,9227.75464825024,24,23,0.687877690211999,0.53141697782632,-3.68529988227462,273.218575541667,521.20209690942
790717,0,7890.69132051634,9,8,1.25204027655706,0.675396825396825,-3.11500029124913,450.451751,546.727217611111
790718,0,7145.5027966366,18,17,0.00333754044155832,0.00978384360737294,-4.08026839070395,331.244919777778,525.483376856209
790719,1,9535.72960736189,35,33,1.64629774478482,1.27786573339485,-4.91431840356884,257.091998857143,521.465576504202
790720,1,10102.53550072,25,23,1.01705569569174,0.768083644492987,-3.90640272799385,263.50058404,517.87770532
790721,1,9172.10716812132,29,26,2.02449775953899,1.59393378413623,-4.77685770941723,312.885511241379,518.548787147783
790722,0,10884.8978178787,21,20,2.11902813045557,1.61404449523645,-3.47764878050469,310.110191142857,484.198069361905
790723,0,9798.06136357348,28,27,0.783727010384741,0.717086493495836,-3.7426410367039,255.702831964286,513.37933147619
790724,1,9150.70718871735,19,17,1.06622938349877,0.957152264660005,-3.73143630280874,337.145332526316,509.511451426901
790725,1,7366.5574269825,18,16,1.00333754044156,0.787561621385151,-4.21404803379043,342.259435666667,516.845742359477
790726,1,10999.3459884952,19,17,2.27675569928824,1.74662594887053,-3.18111974774721,325.793962894737,511.222493380117
790727,0,8233.90035599674,18,17,0.947781984886003,0.732006065829595,-3.84397650328557,322.687722055556,513.652117836601
790728,0,8150.61122115637,22,21,1.97943452174708,1.5729189541109,-4.31899493861092,345.508021272727,519.484581701299
790729,1,13065.989299841,20,18,1.17019924700595,0.954520685712636,-3.14606242175788,308.88655465,494.299820615789
790730,1,9129.85691593331,25,23,2.01705569569174,1.52808364449299,-4.35874994738248,314.23799528,516.137171486667
790731,0,11076.1895291686,14,13,1.47687419094469,0.925446775446776,-2.33136759469002,262.499293642857,456.975488857143
790732,1,10986.9611496877,19,17,1.27675569928824,1.16767858044948,-2.99735690019697,299.637197894737,486.032701321637
790733,1,13637.1762807271,15,13,1.0745479861244,0.696875346875347,-2.40466268231599,297.447029066667,468.868438742857
790734,1,7089.23211248766,23,21,0.76304600028297,0.792286543043711,-4.43278067601706,314.396588652174,508.354541810277
790735,0,2629.90794353737,10,9,0.213346427565899,-0.0579365079365083,-3.81937501940117,390.7122341,477.281306533333
790736,1,7633.16449882518,24,22,1.22954435687867,1.07308364449299,-3.98150965788155,268.356605958333,491.799509065217
790737,0,8315.4867409477,8,7,-0.213510021119891,-0.185714285714285,-2.76000465984881,386.45761375,526.602799785714
790738,0,5235.94387239619,11,10,0.808945338670666,0.414790764790765,-3.58639755837091,390.327144,523.659941272727
790739,0,7273.71178705207,10,9,0.613346427565899,0.542063492063492,-2.82463244231775,367.1038005,510.358693333333
790740,2,10620.2536039874,17,14,1.45918876473902,1.00324789589495,-2.93361444196507,293.489430647059,493.844107264706
790741,0,5198.42951134773,7,6,0.455735657218918,0.1,-2.81893549451385,424.604540428571,527.315028
790742,1,10823.0663747435,15,13,0.141214652791068,0.03020868020868,-3.21347729402303,299.959629066667,498.333319142857
790743,1,9751.96416968538,36,34,0.72685702654828,0.567548273077388,-4.30187794630161,235.339297305556,508.418916046032
790744,1,7701.69613298599,30,28,0.91473413889779,0.676692404825885,-5.34091287123039,306.663573733333,522.896604505747
790745,1,12465.6939145787,17,15,0.635659352974317,0.415012601777308,-2.34814821889043,267.670923294118,465.718824558824
790746,1,11002.8547984613,17,15,1.28271817650373,0.94442436648319,-2.58875265891977,263.483325,493.978063470588
790747,2,11437.7345763974,24,21,1.22954435687867,0.90641697782632,-3.51133789536151,272.823434166667,505.809658112319
790748,2,11463.8152941968,27,24,1.56083539529636,1.29116056756991,-2.91727344209169,254.650868111111,516.539849851852
790749,1,9473.24998365133,31,29,0.875492703171573,0.687445092997928,-3.60075068128191,238.298915225806,513.988262012903
